37	39	39	35	33	39	34	33	31	36	39	31	34	36	39	27	29	13	11	12	10	3	6	5	5	3	4	2	3	6	3	4	2	3	3	3	3	1	3	4	6	5	0	1	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	1	1	2	1	2	2	3	2	2	2	2	1	3	2	3	1	3	3	4	4	2	1	3	2	2	4	2	4	3
36	35	34	35	35	32	33	31	32	34	37	32	34	34	35	32	31	20	20	19	15	5	8	5	5	5	4	2	4	5	4	4	3	4	4	5	4	2	3	5	4	6	1	3	3	4	3	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	2	2	0	1	1	1	2	1	2	1	2	2	2	1	2	0	2	1	2	1	2	1	2	0	3	2	1	2	3	2	3
32	32	32	32	33	31	33	32	32	34	35	30	36	35	36	35	31	19	21	18	17	3	7	5	5	4	4	3	3	6	4	5	5	4	3	4	4	2	3	4	4	6	2	2	2	2	2	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	2	2	1	1	1	0	1	1	1	0	1	1	2	1	2	1	1	0	0	0	1	0	0	0	2	2	1	2	2	2	2
30	30	31	30	32	28	31	32	30	27	35	27	32	36	35	38	28	23	20	16	13	5	7	7	5	4	4	4	4	5	4	4	6	3	3	3	3	2	2	3	3	3	1	1	2	2	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	2	2	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	2	2	1	2	1	2	1
31	29	33	30	32	28	35	37	36	29	38	33	36	36	35	41	31	22	19	16	9	6	8	4	4	3	4	4	3	4	4	4	3	3	2	3	2	1	2	3	2	2	1	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	2	1	0	0	1	1	1	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	2	1	1	1	1	1	0
31	29	31	33	35	28	37	41	38	31	38	37	41	43	40	34	33	25	22	17	9	8	7	5	5	3	5	4	3	4	4	3	3	3	2	2	2	0	1	2	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	2	2	0	2	1	0	2	1	2	1	2	2	2	2	2	1	1	2	2	2	0	2	1	2	2	1	0	0	0	1	1
33	30	34	34	32	29	38	42	41	32	36	38	41	42	41	36	35	26	29	24	19	11	10	6	5	3	5	4	3	3	3	2	2	2	1	1	2	1	1	2	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	2	2	1	2	2	1	2	1	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	0	3	3	1	2	2
47	60	59	58	56	60	62	62	60	56	60	55	54	51	47	41	38	38	31	29	25	13	10	6	5	2	3	5	2	1	3	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	4	2	2	3	3	4	3	4	6	3	3	6
49	55	63	62	59	57	63	62	62	58	61	54	54	51	49	46	41	42	38	35	31	16	14	7	6	3	3	5	3	1	2	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	2	4	2	5	4	3	6	6	4	4	4
55	60	58	59	56	61	64	63	64	60	63	58	55	54	49	45	43	42	38	36	33	21	16	12	7	4	4	5	3	1	1	1	1	1	1	1	1	2	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	3	1	2	2	2	2	2	4	3	5	4	5	4	3	7	6	4	4	6
55	58	62	60	58	59	62	61	64	60	64	55	55	53	50	47	47	42	35	32	29	23	18	11	7	4	3	6	2	1	2	0	0	0	0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	2	2	3	2	3	2	2	2	0	3	1	2	2	2	1	2	2	2	2	2	2	2	4	3	5	4	4	5	3	6	7	4	5	5
66	66	69	65	62	63	66	66	65	63	62	58	57	51	53	47	48	42	37	36	30	24	21	13	7	6	2	4	2	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	2	2	4	4	3	2	2	3	3	4	3	3	4	3	4	4	4	4	3	4	4	4	4	4	4	2	2	3	4	4	6	6	5	5	6
77	74	68	70	69	69	68	65	63	58	61	56	55	50	54	48	47	42	37	33	29	24	21	13	7	6	4	5	2	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	2	4	4	3	2	2	3	2	3	3	3	3	3	3	4	3	3	3	3	3	3	4	4	4	3	2	3	4	3	5	6	5	5	5
80	72	69	68	65	69	70	69	64	61	56	57	54	53	52	47	44	43	36	36	29	24	19	12	7	7	9	5	2	1	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	2	3	4	5	4	3	3	4	3	3	3	3	4	4	3	4	4	4	4	4	4	4	4	3	4	4	2	3	4	3	5	6	5	4	5
74	71	69	65	63	70	68	67	63	56	56	52	53	49	51	46	45	42	35	31	29	24	20	12	7	7	8	5	0	2	2	2	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	3	3	4	4	4	2	2	4	3	3	3	3	4	4	4	4	4	4	4	4	4	3	4	4	4	4	2	3	4	3	5	6	5	6	6
71	61	63	63	52	56	53	56	57	55	54	51	49	44	43	40	36	40	34	30	30	28	22	11	5	6	5	3	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	2	2	3	3	2	2	3	3	2	3	3	4	3	3	3	2	3	4	4	3	3	4	5	4	4	5	3	3	3	3	7	7	7	5	7
67	59	59	59	50	53	54	55	56	54	54	52	51	47	42	39	51	40	37	31	32	31	22	10	5	5	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	3	3	4	3	3	3	2	4	4	5	3	3	4	5	5	5	5	3	4	4	4	7	7	7	6	7
61	58	57	57	56	60	56	55	56	54	52	50	55	54	46	40	47	45	41	32	34	34	25	13	5	6	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	2	3	2	3	2	3	3	3	2	3	3	4	4	4	3	3	4	5	4	4	4	5	5	4	5	5	4	5	5	5	6	7	8	6	8
54	54	50	51	52	56	53	53	54	56	49	49	53	52	54	44	45	45	44	35	38	36	27	17	10	8	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	1	2	1	2	2	3	3	3	2	3	2	4	3	5	3	3	3	4	5	5	6	7	7	6	7	5	7	7	7	7	7
49	48	43	43	45	52	47	43	49	52	50	48	51	51	49	48	38	46	47	39	39	38	33	21	15	10	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	1	1	2	1	2	2	3	3	3	2	3	3	4	6	5	6	4	5	6	5	7	7	8	9	10	8	10	10	11	11	11	11
42	42	40	40	41	46	49	44	46	44	44	45	55	53	42	55	47	47	45	41	44	43	34	27	23	14	11	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	1	1	1	1	1	1	1	2	2	3	3	3	2	3	2	4	7	4	6	6	6	8	5	8	6	9	12	12	9	9	11	12	13	11	11
37	34	36	35	37	42	44	46	40	40	48	48	52	50	37	60	54	46	46	41	45	45	38	29	31	19	14	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	1	1	1	1	2	1	3	3	3	3	5	3	5	6	7	8	8	7	8	6	7	7	9	15	15	12	13	10	12	12	12	12
32	34	32	31	37	38	41	42	37	36	42	46	52	46	43	60	59	43	43	44	50	49	41	36	39	25	20	14	10	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	2	1	1	2	1	2	2	3	2	3	2	4	5	6	6	8	7	7	7	9	7	7	6	8	14	13	12	13	7	9	10	9	9
27	30	29	30	28	32	34	35	33	34	34	38	41	43	48	52	45	54	63	60	53	53	51	42	44	35	39	30	16	5	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5	3	2	1	1	1	1	2	2	2	3	2	4	4	2	9	8	6	5	7	6	8	6	8	9	10	11	12	11	12	13	13	13	13	12
26	31	31	31	31	34	35	34	34	34	33	41	41	40	47	50	45	57	66	64	56	57	54	48	48	41	45	38	25	11	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	3	2	1	1	2	2	2	2	2	2	3	4	4	4	8	8	9	8	8	6	7	11	11	14	15	16	17	17	17	19	18	17	18	18
17	23	24	34	33	33	36	34	33	34	33	39	37	40	47	51	45	58	70	65	59	58	53	47	47	41	46	39	27	14	13	9	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	1	1	2	2	1	2	2	1	4	3	5	6	5	8	9	9	9	7	5	6	7	6	7	12	13	12	13	13	16	13	15	20	20
18	24	25	34	34	33	36	34	32	33	34	37	34	39	47	56	61	58	67	65	65	58	56	52	48	43	47	37	27	17	17	11	1	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	2	2	3	4	3	3	4	6	7	6	3	2	2	3	3	4	5	4	5	4	5	7	5	7	15	14
27	36	35	36	35	36	39	36	36	37	35	40	38	40	43	55	61	67	62	66	65	61	57	52	52	44	46	42	30	23	15	12	5	5	5	1	2	2	2	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	2	0	2	1	2	2	1	2	2	2	3	3	3	3	4	3	2	2	2	2	4	3	4	4	2	3	3	3	3	4	3	3	2	3	2	3	2	10	8
30	37	34	34	33	35	37	36	35	36	34	39	37	39	40	52	55	60	63	63	64	61	59	58	51	46	47	39	33	24	15	12	6	6	7	2	3	3	2	2	1	1	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	2	0	2	1	2	2	0	1	2	2	2	2	2	2	3	2	3	3	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	4	4
18	27	27	26	26	32	34	28	34	32	33	37	37	39	40	46	52	52	57	58	58	54	55	58	49	45	46	37	36	28	18	11	6	7	9	2	3	2	2	2	1	1	1	2	0	1	1	1	0	1	1	2	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	2	1	2	2	2	2	2	2	1	0	2	2	2	2	2	1	2	1	2	2	1	2	2	1	1	1	2	2	3
